iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
225	0.5843136310577393	0.75	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
226	0.5472984313964844	0.7578125	137603	0.26953125	max		256		1	128	False			0.001	8	100	36			mlp	True
227	0.5753356218338013	0.75	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
228	0.5592278242111206	0.7421875	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
229	0.575171709060669	0.7265625	137603	0.265625	max		256		1	128	False			0.001	8	100	36			mlp	True
230	0.6452869176864624	0.6953125	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
231	0.5812681317329407	0.76953125	137603	0.2734375	max		256		1	128	False			0.001	8	100	36			mlp	True
232	0.566964328289032	0.7265625	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
233	0.603070855140686	0.71875	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
234	0.589565634727478	0.72265625	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
235	0.5848114490509033	0.734375	137603	0.2734375	max		256		1	128	False			0.001	8	100	36			mlp	True
236	0.5446874499320984	0.74609375	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
237	0.5329731702804565	0.7421875	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
238	0.5920161604881287	0.73046875	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
239	0.7065203785896301	0.66015625	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
240	0.6076555848121643	0.71484375	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
241	0.5839297771453857	0.765625	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
242	0.5800811648368835	0.72265625	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
243	0.5873059630393982	0.74609375	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
244	0.6154947876930237	0.70703125	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
245	0.5873643159866333	0.71875	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
246	0.6384632587432861	0.6484375	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
