iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
118	0.5590640306472778	0.71484375	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
119	0.5207412838935852	0.703125	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
120	0.46418437361717224	0.8125	76546	0.44921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
121	0.45015406608581543	0.78515625	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
122	0.46736031770706177	0.74609375	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
123	0.47731584310531616	0.796875	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
124	0.4645712971687317	0.7734375	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
125	0.49257147312164307	0.7734375	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
126	0.5267831683158875	0.70703125	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
127	0.46501561999320984	0.78125	76546	0.4296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
128	0.46084409952163696	0.77734375	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
129	0.48213937878608704	0.76171875	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
130	0.4454125165939331	0.8203125	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
131	0.43644657731056213	0.796875	76546	0.453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
132	0.4920969605445862	0.75	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
133	0.4814983010292053	0.80859375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
134	0.6030080318450928	0.6953125	76546	0.4296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
135	0.44293054938316345	0.76953125	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
136	0.529976487159729	0.6953125	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
137	0.44318339228630066	0.80078125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
138	0.5869893431663513	0.703125	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
139	0.4582574963569641	0.796875	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
140	0.48105961084365845	0.7265625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
141	0.5382853746414185	0.69140625	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
142	0.5160059332847595	0.76171875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
143	0.4932553768157959	0.78515625	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
144	0.45982712507247925	0.796875	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
145	0.4875504970550537	0.71875	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
146	0.49525871872901917	0.75	76546	0.453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
147	0.4637703001499176	0.796875	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
148	0.48035967350006104	0.7734375	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
149	0.4459337294101715	0.796875	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
150	0.4251665771007538	0.80859375	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
151	0.4471966624259949	0.7890625	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
