iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
95	0.5021039247512817	0.75	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
96	0.5237106084823608	0.73828125	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
97	0.5553712248802185	0.71875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
98	0.4732312560081482	0.76953125	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
99	0.516822338104248	0.73828125	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
100	0.5388972759246826	0.7265625	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
101	0.5054945349693298	0.703125	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
102	0.4803847074508667	0.78125	76546	0.44140625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
103	0.5361294746398926	0.71484375	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
104	0.5564848780632019	0.6875	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
105	0.5516083836555481	0.703125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
106	0.4936094284057617	0.7421875	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
107	0.5463453531265259	0.73828125	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
108	0.5355539917945862	0.72265625	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
109	0.49925750494003296	0.73046875	76546	0.453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
110	0.5462989211082458	0.7109375	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
111	0.5104617476463318	0.7734375	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
112	0.5631237030029297	0.7109375	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
113	0.52372807264328	0.73046875	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
114	0.4791983366012573	0.76953125	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
