iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
211	1.0318125486373901	0.47265625	76675	0.328125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
212	1.040757179260254	0.4140625	76675	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
213	1.0628387928009033	0.4140625	76675	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
214	1.0592868328094482	0.41796875	76675	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
215	1.0494146347045898	0.3984375	76675	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
216	1.068131685256958	0.421875	76675	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
217	1.0247552394866943	0.4765625	76675	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
218	1.0337517261505127	0.421875	76675	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
219	1.0389518737792969	0.42578125	76675	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
220	1.0582821369171143	0.39453125	76675	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
221	1.0595654249191284	0.41796875	76675	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
222	1.054608941078186	0.42578125	76675	0.33203125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
223	1.0689613819122314	0.40625	76675	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
224	1.023526906967163	0.4609375	76675	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
225	1.0085322856903076	0.4140625	76675	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
226	1.0553290843963623	0.390625	76675	0.26953125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
227	1.050026774406433	0.4453125	76675	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
228	1.0349955558776855	0.44140625	76675	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
229	0.9945839047431946	0.44140625	76675	0.265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
230	1.043750286102295	0.42578125	76675	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
231	1.0368146896362305	0.453125	76675	0.2734375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
232	1.0732002258300781	0.41796875	76675	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
233	1.005434513092041	0.515625	76675	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
234	1.0470335483551025	0.38671875	76675	0.2890625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
235	1.0442492961883545	0.47265625	76675	0.2734375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
236	1.0007728338241577	0.48046875	76675	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
237	1.0413895845413208	0.4296875	76675	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
238	1.0308459997177124	0.46484375	76675	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
239	1.0073003768920898	0.43359375	76675	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
240	1.0535085201263428	0.421875	76675	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
241	1.0398815870285034	0.43359375	76675	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
242	1.0563486814498901	0.38671875	76675	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
243	1.0444337129592896	0.4609375	76675	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
244	1.0621296167373657	0.41015625	76675	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
245	1.0524988174438477	0.46484375	76675	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
246	1.0249559879302979	0.4765625	76675	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
