iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
115	0.9253066778182983	0.49609375	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
116	0.8806108832359314	0.56640625	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
117	0.9724358320236206	0.5	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
118	0.8831433653831482	0.56640625	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
119	0.8955643177032471	0.5625	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
120	0.9561684727668762	0.453125	256899	0.2890625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
121	0.8652734756469727	0.51953125	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
122	0.9306149482727051	0.4765625	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
123	0.8293979167938232	0.54296875	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
124	0.8658363223075867	0.53515625	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
125	0.8784970045089722	0.51171875	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
126	0.8655470609664917	0.53125	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
127	0.9199057817459106	0.5234375	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
128	0.9545704126358032	0.51953125	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
129	0.8499224781990051	0.58203125	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
130	0.962318480014801	0.48046875	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
131	0.9033759236335754	0.48828125	256899	0.28125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
132	0.8457565307617188	0.55078125	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
133	1.003942847251892	0.44140625	256899	0.27734375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
134	0.8663419485092163	0.54296875	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
135	0.8434855937957764	0.5703125	256899	0.328125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
136	0.7895062565803528	0.61328125	256899	0.265625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
137	0.8459811210632324	0.52734375	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
138	0.8368654847145081	0.59765625	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
139	0.9810490012168884	0.47265625	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
140	0.8748454451560974	0.54296875	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
141	0.8997957706451416	0.48828125	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
142	0.9308626651763916	0.546875	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
143	0.8462330102920532	0.5234375	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
144	0.8675830960273743	0.5625	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
145	0.9159401655197144	0.546875	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
146	0.8363346457481384	0.5703125	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
147	0.8545268774032593	0.55859375	256899	0.2890625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
148	0.8529605865478516	0.5703125	256899	0.27734375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
149	0.8336378335952759	0.58984375	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
150	0.8529634475708008	0.59375	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
151	0.8665329813957214	0.59765625	256899	0.27734375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
152	0.8665140271186829	0.578125	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
153	0.7946490049362183	0.609375	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
154	0.8263344764709473	0.58984375	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
155	0.8399491310119629	0.58203125	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
156	0.8337522745132446	0.5859375	256899	0.28125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
157	0.778363823890686	0.59375	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
