iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
86	0.9837653636932373	0.484375	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
87	0.9816382527351379	0.4453125	137603	0.27734375	max		256		1	128	False			0.001	8	100	36			mlp	True
88	0.9925611019134521	0.51171875	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
89	0.9669890999794006	0.51171875	137603	0.28515625	max		256		1	128	False			0.001	8	100	36			mlp	True
90	0.9751713275909424	0.49609375	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
91	0.9800878763198853	0.5078125	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
92	1.007657527923584	0.48046875	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
93	0.9715742468833923	0.4765625	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
94	1.0014923810958862	0.5234375	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
95	0.9946187138557434	0.49609375	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
96	0.9855805039405823	0.44921875	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
97	0.9376502633094788	0.51171875	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
98	1.0181825160980225	0.4375	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
99	0.9686692953109741	0.46875	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
100	1.0453885793685913	0.46484375	137603	0.33203125	max		256		1	128	False			0.001	8	100	36			mlp	True
101	0.9601812362670898	0.484375	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
102	0.9222115874290466	0.54296875	137603	0.33203125	max		256		1	128	False			0.001	8	100	36			mlp	True
103	0.8687267303466797	0.546875	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
104	0.9967682361602783	0.42578125	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
105	1.0132544040679932	0.4609375	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
106	0.9796121716499329	0.51171875	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
107	0.9909703135490417	0.453125	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
108	0.9845075011253357	0.484375	137603	0.265625	max		256		1	128	False			0.001	8	100	36			mlp	True
109	0.9931454062461853	0.46484375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
110	1.0655242204666138	0.421875	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
111	0.9642335772514343	0.4140625	137603	0.25	max		256		1	128	False			0.001	8	100	36			mlp	True
112	0.993979275226593	0.4296875	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
113	0.9377903342247009	0.4921875	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
114	0.9772583842277527	0.51171875	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
115	0.9629971385002136	0.48828125	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
116	0.9514283537864685	0.49609375	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
117	0.9852117300033569	0.5	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
118	1.001434087753296	0.4609375	137603	0.28515625	max		256		1	128	False			0.001	8	100	36			mlp	True
119	0.9936045408248901	0.484375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
120	0.9431098699569702	0.5546875	137603	0.26953125	max		256		1	128	False			0.001	8	100	36			mlp	True
121	0.9146497249603271	0.5546875	137603	0.26953125	max		256		1	128	False			0.001	8	100	36			mlp	True
122	0.9989441633224487	0.4609375	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
123	1.0007842779159546	0.44921875	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
124	0.9787198901176453	0.48046875	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
125	0.98573899269104	0.47265625	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
126	1.004537582397461	0.4765625	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
127	0.9556119441986084	0.48046875	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
128	0.9330882430076599	0.53125	137603	0.27734375	max		256		1	128	False			0.001	8	100	36			mlp	True
129	0.9749016165733337	0.484375	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
130	0.9661072492599487	0.47265625	137603	0.28515625	max		256		1	128	False			0.001	8	100	36			mlp	True
131	0.9707818031311035	0.4765625	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
132	0.9733735918998718	0.453125	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
133	0.9792513251304626	0.46484375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
134	0.9410578012466431	0.48828125	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
135	0.9609733819961548	0.5	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
